destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,ArRTown,nearest_datetime,95,98,E10,gazole,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Malesherbes,onTime,2024-11-04 16:26:20,2024-11-04 16:27:30,2024-11-04 16:26:50,2024-11-04 16:28:00,1.17,1.17,Buno-Bonnevaux,2024-11-04 16:26:20,1.76,1.82,1.72,1.64,14.05,0.0,0.0,0.0,6.03,14.4,30820.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-11-04 16:27:20,2024-11-04 16:28:16,2024-11-04 16:27:50,2024-11-04 16:28:46,0.93,0.93,Buno-Bonnevaux,2024-11-04 16:27:20,1.76,1.82,1.72,1.64,14.05,0.0,0.0,0.0,6.03,14.4,30820.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-11-04 16:57:20,2024-11-04 16:57:20,2024-11-04 16:57:50,2024-11-04 16:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-04 16:57:20,1.76,1.82,1.72,1.64,13.15,0.0,0.0,0.0,6.03,12.96,26820.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,4.43
Malesherbes,onTime,2024-11-04 17:01:40,2024-11-04 17:04:40,2024-11-04 17:02:10,2024-11-04 17:05:10,3.0,3.0,Buno-Bonnevaux,2024-11-04 17:01:40,1.76,1.82,1.72,1.64,13.15,0.0,0.0,0.0,6.03,12.96,26820.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-04 17:16:40,2024-11-04 17:17:51,2024-11-04 17:17:10,2024-11-04 17:18:21,1.18,1.18,Buno-Bonnevaux,2024-11-04 17:16:40,1.76,1.82,1.72,1.64,12.65,0.0,0.0,0.0,6.38,12.96,25520.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-11-04 17:27:20,2024-11-04 17:28:10,2024-11-04 17:27:50,2024-11-04 17:28:40,0.83,0.83,Buno-Bonnevaux,2024-11-04 17:27:20,1.76,1.82,1.72,1.64,12.1,0.0,0.0,0.0,7.17,12.96,24200.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-04 17:31:40,2024-11-04 17:33:20,2024-11-04 17:32:10,2024-11-04 17:33:50,1.67,1.67,Buno-Bonnevaux,2024-11-04 17:31:40,1.76,1.82,1.72,1.64,12.1,0.0,0.0,0.0,7.17,12.96,24200.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-04 17:46:40,2024-11-04 17:46:40,2024-11-04 17:47:10,2024-11-04 17:47:10,0.0,0.0,Buno-Bonnevaux,2024-11-04 17:46:40,1.76,1.82,1.72,1.64,11.6,0.0,0.0,0.0,7.52,12.6,22900.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-11-04 17:57:20,2024-11-04 17:57:20,2024-11-04 17:57:50,2024-11-04 17:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-04 17:57:20,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,7.86,12.6,21580.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-04 18:01:40,2024-11-04 18:01:40,2024-11-04 18:02:10,2024-11-04 18:02:10,0.0,0.0,Buno-Bonnevaux,2024-11-04 18:01:40,1.76,1.82,1.72,1.64,11.1,0.0,0.0,0.0,7.86,12.6,21580.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-11-04 18:16:40,2024-11-04 18:17:00,2024-11-04 18:17:10,2024-11-04 18:17:30,0.33,0.33,Buno-Bonnevaux,2024-11-04 18:16:40,1.76,1.82,1.72,1.64,10.75,0.0,0.0,0.0,7.52,12.96,19900.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-11-04 18:27:20,2024-11-04 18:27:20,2024-11-04 18:27:50,2024-11-04 18:27:50,0.0,0.0,Buno-Bonnevaux,2024-11-04 18:27:20,1.76,1.82,1.72,1.64,10.45,0.0,0.0,0.0,7.07,13.68,18220.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-11-04 18:31:40,2024-11-04 18:32:00,2024-11-04 18:32:10,2024-11-04 18:32:30,0.33,0.33,Buno-Bonnevaux,2024-11-04 18:31:40,1.76,1.82,1.72,1.64,10.45,0.0,0.0,0.0,7.07,13.68,18220.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-11-04 18:46:40,2024-11-04 18:47:10,2024-11-04 18:47:10,2024-11-04 18:47:40,0.5,0.5,Buno-Bonnevaux,2024-11-04 18:46:40,1.76,1.82,1.72,1.64,10.2,0.0,0.0,0.0,6.38,14.04,16540.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-11-04 18:57:20,2024-11-04 18:57:20,2024-11-04 18:57:50,2024-11-04 18:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-04 18:57:20,1.76,1.82,1.72,1.64,9.95,0.0,0.0,0.0,5.94,14.4,14860.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-11-04 19:01:40,2024-11-04 19:01:40,2024-11-04 19:02:10,2024-11-04 19:02:10,0.0,0.0,Buno-Bonnevaux,2024-11-04 19:01:40,1.76,1.82,1.72,1.64,9.95,0.0,0.0,0.0,5.94,14.4,14860.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-11-04 19:16:40,2024-11-04 19:17:00,2024-11-04 19:17:10,2024-11-04 19:17:30,0.33,0.33,Buno-Bonnevaux,2024-11-04 19:16:40,1.76,1.82,1.72,1.64,9.75,0.0,0.0,0.0,5.51,13.68,13440.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-11-04 19:31:40,2024-11-04 19:32:00,2024-11-04 19:32:10,2024-11-04 19:32:30,0.33,0.33,Buno-Bonnevaux,2024-11-04 19:31:40,1.76,1.82,1.72,1.64,9.55,0.0,0.0,0.0,5.09,12.6,12040.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-11-04 19:46:40,2024-11-04 19:51:01,2024-11-04 19:47:10,2024-11-04 19:51:31,4.35,4.35,Buno-Bonnevaux,2024-11-04 19:46:40,1.76,1.82,1.72,1.64,9.35,0.0,0.0,0.0,4.69,11.88,10620.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.63
Malesherbes,onTime,2024-11-04 20:16:40,2024-11-04 20:19:34,2024-11-04 20:17:10,2024-11-04 20:20:04,2.9,2.9,Buno-Bonnevaux,2024-11-04 20:16:40,1.76,1.82,1.72,1.64,9.0,0.0,0.0,0.0,5.04,10.8,7920.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.1
Malesherbes,onTime,2024-11-04 20:46:40,2024-11-04 20:46:40,2024-11-04 20:47:10,2024-11-04 20:47:10,0.0,0.0,Buno-Bonnevaux,2024-11-04 20:46:40,1.76,1.82,1.72,1.64,8.65,0.0,0.0,0.0,6.13,10.44,5360.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.1
Malesherbes,onTime,2024-11-04 21:16:40,2024-11-04 21:16:55,2024-11-04 21:17:10,2024-11-04 21:17:25,0.25,0.25,Buno-Bonnevaux,2024-11-04 21:16:40,1.76,1.82,1.72,1.64,8.4,0.0,0.0,0.0,5.77,10.44,3800.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,
Malesherbes,onTime,2024-11-04 21:46:40,2024-11-04 21:46:43,2024-11-04 21:47:10,2024-11-04 21:47:13,0.05,0.05,Buno-Bonnevaux,2024-11-04 21:46:40,1.76,1.82,1.72,1.64,8.15,0.0,0.0,0.0,4.02,10.8,3260.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,
Malesherbes,onTime,2024-11-04 22:41:20,2024-11-04 22:41:40,2024-11-04 22:41:50,2024-11-04 22:42:10,0.33,0.33,Buno-Bonnevaux,2024-11-04 22:41:20,1.76,1.82,1.72,1.64,7.8,0.0,0.0,0.0,4.74,9.72,1500.0,False,2024-11-04,0,JOHV,0,0,0,0,0,0,0.1
Gare de Juvisy,delayed,2024-11-05 04:27:20,2024-11-05 04:32:40,2024-11-05 04:27:50,2024-11-05 04:33:10,5.33,5.33,Buno-Bonnevaux,2024-11-05 04:27:20,1.76,1.82,1.72,1.64,8.1,0.0,0.0,0.0,4.84,10.44,520.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-11-05 04:42:20,2024-11-05 04:42:20,2024-11-05 04:42:50,2024-11-05 04:42:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 04:42:20,1.76,1.82,1.72,1.64,8.15,0.0,0.0,0.0,4.33,10.44,480.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,onTime,2024-11-05 04:57:20,2024-11-05 04:57:20,2024-11-05 04:57:50,2024-11-05 04:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 04:57:20,1.76,1.82,1.72,1.64,8.1,0.0,0.0,0.0,4.33,10.44,440.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,0.02
Gare de Juvisy,delayed,2024-11-05 05:12:20,2024-11-05 05:22:00,2024-11-05 05:12:50,2024-11-05 05:22:30,9.67,9.67,Buno-Bonnevaux,2024-11-05 05:12:20,1.76,1.82,1.72,1.64,8.1,0.0,0.0,0.0,4.07,10.08,400.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-05 05:27:20,2024-11-05 05:29:30,2024-11-05 05:27:50,2024-11-05 05:30:00,2.17,2.17,Buno-Bonnevaux,2024-11-05 05:27:20,1.76,1.82,1.72,1.64,8.0,0.0,0.0,0.0,4.1,9.72,360.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-05 05:42:20,2024-11-05 05:42:20,2024-11-05 05:42:50,2024-11-05 05:42:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 05:42:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,4.39,9.36,320.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,14.57
Malesherbes,onTime,2024-11-05 05:56:20,2024-11-05 05:56:20,2024-11-05 05:56:50,2024-11-05 05:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 05:56:20,1.76,1.82,1.72,1.64,7.9,0.0,0.0,0.0,4.51,9.0,280.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-05 05:57:20,2024-11-05 05:57:20,2024-11-05 05:57:50,2024-11-05 05:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 05:57:20,1.76,1.82,1.72,1.64,7.9,0.0,0.0,0.0,4.51,9.0,280.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,14.57
Gare de Juvisy,onTime,2024-11-05 06:12:20,2024-11-05 06:12:20,2024-11-05 06:12:50,2024-11-05 06:12:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 06:12:20,1.76,1.82,1.72,1.64,7.9,0.0,0.0,0.0,4.83,10.08,280.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-11-05 06:27:20,2024-11-05 06:27:20,2024-11-05 06:27:50,2024-11-05 06:27:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 06:27:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,5.48,10.8,280.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,27.15
Malesherbes,onTime,2024-11-05 06:31:40,2024-11-05 06:32:30,2024-11-05 06:32:10,2024-11-05 06:33:00,0.83,0.83,Buno-Bonnevaux,2024-11-05 06:31:40,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,5.48,10.8,280.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-11-05 06:42:20,2024-11-05 06:42:20,2024-11-05 06:42:50,2024-11-05 06:42:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 06:42:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.15,11.88,260.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,27.15
Gare de Juvisy,onTime,2024-11-05 06:57:20,2024-11-05 06:57:20,2024-11-05 06:57:50,2024-11-05 06:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 06:57:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.49,12.6,260.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,27.15
Malesherbes,delayed,2024-11-05 07:01:40,2024-11-05 07:15:04,2024-11-05 07:02:10,2024-11-05 07:15:34,13.4,13.4,Buno-Bonnevaux,2024-11-05 07:01:40,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.49,12.6,260.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,24.41
Gare de Juvisy,onTime,2024-11-05 07:12:20,2024-11-05 07:12:20,2024-11-05 07:12:50,2024-11-05 07:12:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 07:12:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.49,12.6,220.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,24.41
Gare de Juvisy,delayed,2024-11-05 07:27:20,2024-11-05 07:43:00,2024-11-05 07:27:50,2024-11-05 07:43:30,15.67,15.67,Buno-Bonnevaux,2024-11-05 07:27:20,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.15,12.96,180.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,24.41
Malesherbes,onTime,2024-11-05 07:31:40,2024-11-05 07:31:40,2024-11-05 07:32:10,2024-11-05 07:32:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 07:31:40,1.76,1.82,1.72,1.64,7.95,0.0,0.0,0.0,6.15,12.96,180.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,24.41
Malesherbes,onTime,2024-11-05 08:01:40,2024-11-05 08:02:11,2024-11-05 08:02:10,2024-11-05 08:02:41,0.52,0.52,Buno-Bonnevaux,2024-11-05 08:01:40,1.76,1.82,1.72,1.64,7.85,0.0,0.0,0.0,5.96,12.96,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,9.69
Gare de Juvisy,onTime,2024-11-05 08:02:20,2024-11-05 08:02:20,2024-11-05 08:02:50,2024-11-05 08:02:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 08:02:20,1.76,1.82,1.72,1.64,7.85,0.0,0.0,0.0,5.96,12.96,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,9.69
Malesherbes,onTime,2024-11-05 08:31:40,2024-11-05 08:31:40,2024-11-05 08:32:10,2024-11-05 08:32:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 08:31:40,1.76,1.82,1.72,1.64,7.65,0.0,0.0,0.0,6.3,12.6,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,9.69
Gare de Juvisy,onTime,2024-11-05 08:32:20,2024-11-05 08:32:20,2024-11-05 08:32:50,2024-11-05 08:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 08:32:20,1.76,1.82,1.72,1.64,7.65,0.0,0.0,0.0,6.3,12.6,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,9.69
Malesherbes,onTime,2024-11-05 09:01:40,2024-11-05 09:02:26,2024-11-05 09:02:10,2024-11-05 09:02:56,0.77,0.77,Buno-Bonnevaux,2024-11-05 09:01:40,1.76,1.82,1.72,1.64,7.55,0.0,0.0,0.0,6.49,12.24,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,4.26
Gare de Juvisy,delayed,2024-11-05 09:02:20,2024-11-05 09:10:12,2024-11-05 09:02:50,2024-11-05 09:10:42,7.87,7.87,Buno-Bonnevaux,2024-11-05 09:02:20,1.76,1.82,1.72,1.64,7.55,0.0,0.0,0.0,6.49,12.24,80.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,4.26
Gare de Juvisy,onTime,2024-11-05 09:32:20,2024-11-05 09:32:16,2024-11-05 09:32:50,2024-11-05 09:32:50,-0.07,0.0,Buno-Bonnevaux,2024-11-05 09:32:20,1.76,1.82,1.72,1.64,7.85,0.0,0.0,0.0,6.61,12.96,240.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,4.26
Malesherbes,onTime,2024-11-05 10:01:40,2024-11-05 10:04:40,2024-11-05 10:02:10,2024-11-05 10:05:10,3.0,3.0,Buno-Bonnevaux,2024-11-05 10:01:40,1.76,1.82,1.72,1.64,8.35,0.0,0.0,0.0,6.62,13.32,380.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,2.65
Gare de Juvisy,onTime,2024-11-05 10:32:20,2024-11-05 10:32:50,2024-11-05 10:32:50,2024-11-05 10:33:20,0.5,0.5,Buno-Bonnevaux,2024-11-05 10:32:20,1.76,1.82,1.72,1.64,9.3,0.0,0.0,0.0,6.38,13.68,5860.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,2.65
Malesherbes,onTime,2024-11-05 10:56:20,2024-11-05 10:56:20,2024-11-05 10:56:50,2024-11-05 10:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 10:56:20,1.76,1.82,1.72,1.64,10.1,0.0,0.0,0.0,5.94,13.68,11340.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,2.65
Gare de Juvisy,onTime,2024-11-05 11:32:20,2024-11-05 11:32:20,2024-11-05 11:32:50,2024-11-05 11:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 11:32:20,1.76,1.82,1.72,1.64,10.35,0.0,0.0,0.0,5.45,12.96,9240.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.15
Malesherbes,onTime,2024-11-05 11:56:20,2024-11-05 11:56:20,2024-11-05 11:56:50,2024-11-05 11:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 11:56:20,1.76,1.82,1.72,1.64,10.4,0.0,0.0,0.0,4.33,12.24,7120.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.15
Gare de Juvisy,onTime,2024-11-05 12:32:20,2024-11-05 12:32:20,2024-11-05 12:32:50,2024-11-05 12:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 12:32:20,1.76,1.82,1.72,1.64,10.8,0.0,0.0,0.0,2.55,10.8,9660.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.3
Malesherbes,onTime,2024-11-05 12:56:20,2024-11-05 12:56:20,2024-11-05 12:56:50,2024-11-05 12:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 12:56:20,1.76,1.82,1.72,1.64,11.15,0.0,0.0,0.0,1.02,9.0,12200.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.3
Gare de Juvisy,onTime,2024-11-05 13:32:20,2024-11-05 13:32:20,2024-11-05 13:32:50,2024-11-05 13:32:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 13:32:20,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,1.08,6.48,13400.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.52
Malesherbes,onTime,2024-11-05 13:56:20,2024-11-05 13:56:20,2024-11-05 13:56:50,2024-11-05 13:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 13:56:20,1.76,1.82,1.72,1.64,11.5,0.0,0.0,0.0,1.48,3.96,14580.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.52
Gare de Juvisy,onTime,2024-11-05 14:27:20,2024-11-05 14:27:20,2024-11-05 14:27:50,2024-11-05 14:27:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 14:27:20,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,2.55,5.76,10480.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-11-05 14:56:20,2024-11-05 14:56:20,2024-11-05 14:56:50,2024-11-05 14:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 14:56:20,1.76,1.82,1.72,1.64,11.25,0.0,0.0,0.0,3.4,7.56,6380.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.32
Malesherbes,onTime,2024-11-05 15:26:50,2024-11-05 15:26:50,2024-11-05 15:27:20,2024-11-05 15:27:20,0.0,0.0,Buno-Bonnevaux,2024-11-05 15:26:50,1.76,1.82,1.72,1.64,11.3,0.0,0.0,0.0,2.74,7.2,7040.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-11-05 15:27:20,2024-11-05 15:27:20,2024-11-05 15:27:50,2024-11-05 15:27:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 15:27:20,1.76,1.82,1.72,1.64,11.3,0.0,0.0,0.0,2.74,7.2,7040.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-11-05 15:56:20,2024-11-05 15:56:20,2024-11-05 15:56:50,2024-11-05 15:56:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 15:56:20,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,1.84,6.84,7700.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.54
Gare de Juvisy,onTime,2024-11-05 15:57:20,2024-11-05 15:57:20,2024-11-05 15:57:50,2024-11-05 15:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 15:57:20,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,1.84,6.84,7700.0,True,2024-11-05,1,JOHV,0,0,0,0,0,0,1.54
Malesherbes,onTime,2024-11-05 16:26:20,2024-11-05 16:26:45,2024-11-05 16:26:50,2024-11-05 16:27:15,0.42,0.42,Buno-Bonnevaux,2024-11-05 16:26:20,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,0.36,5.4,8300.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-11-05 16:27:20,2024-11-05 16:28:30,2024-11-05 16:27:50,2024-11-05 16:29:00,1.17,1.17,Buno-Bonnevaux,2024-11-05 16:27:20,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,0.36,5.4,8300.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,4.43
Gare de Juvisy,onTime,2024-11-05 16:57:20,2024-11-05 16:57:20,2024-11-05 16:57:50,2024-11-05 16:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 16:57:20,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,0.8,3.6,8880.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,4.43
Malesherbes,delayed,2024-11-05 17:01:40,2024-11-05 17:10:53,2024-11-05 17:02:10,2024-11-05 17:11:23,9.22,9.22,Buno-Bonnevaux,2024-11-05 17:01:40,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,0.8,3.6,8880.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-05 17:16:40,2024-11-05 17:16:40,2024-11-05 17:17:10,2024-11-05 17:17:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 17:16:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.14,3.24,9200.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-11-05 17:27:20,2024-11-05 17:28:30,2024-11-05 17:27:50,2024-11-05 17:29:00,1.17,1.17,Buno-Bonnevaux,2024-11-05 17:27:20,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.08,3.24,9540.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-05 17:31:40,2024-11-05 17:31:40,2024-11-05 17:32:10,2024-11-05 17:32:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 17:31:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.08,3.24,9540.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-05 17:46:40,2024-11-05 17:46:40,2024-11-05 17:47:10,2024-11-05 17:47:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 17:46:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.14,2.88,9860.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Gare de Juvisy,onTime,2024-11-05 17:57:20,2024-11-05 17:57:20,2024-11-05 17:57:50,2024-11-05 17:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 17:57:20,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.14,2.52,10180.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,3.42
Malesherbes,onTime,2024-11-05 18:01:40,2024-11-05 18:01:40,2024-11-05 18:02:10,2024-11-05 18:02:10,0.0,0.0,Buno-Bonnevaux,2024-11-05 18:01:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.14,2.52,10180.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,delayed,2024-11-05 18:16:40,2024-11-05 18:32:18,2024-11-05 18:17:10,2024-11-05 18:32:48,15.63,15.63,Buno-Bonnevaux,2024-11-05 18:16:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.14,2.16,10100.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-11-05 18:27:20,2024-11-05 18:27:20,2024-11-05 18:27:50,2024-11-05 18:27:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 18:27:20,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.08,2.16,10020.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,onTime,2024-11-05 18:31:40,2024-11-05 18:35:00,2024-11-05 18:32:10,2024-11-05 18:35:30,3.33,3.33,Buno-Bonnevaux,2024-11-05 18:31:40,1.76,1.82,1.72,1.64,11.45,0.0,0.0,0.0,1.08,2.16,10020.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,delayed,2024-11-05 18:46:40,2024-11-05 18:57:57,2024-11-05 18:47:10,2024-11-05 18:58:27,11.28,11.28,Buno-Bonnevaux,2024-11-05 18:46:40,1.76,1.82,1.72,1.64,11.4,0.0,0.0,0.0,1.14,1.8,9940.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Gare de Juvisy,onTime,2024-11-05 18:57:20,2024-11-05 18:57:20,2024-11-05 18:57:50,2024-11-05 18:57:50,0.0,0.0,Buno-Bonnevaux,2024-11-05 18:57:20,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,1.14,1.44,9860.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,1.76
Malesherbes,delayed,2024-11-05 19:01:40,2024-11-05 19:08:10,2024-11-05 19:02:10,2024-11-05 19:08:40,6.5,6.5,Buno-Bonnevaux,2024-11-05 19:01:40,1.76,1.82,1.72,1.64,11.35,0.0,0.0,0.0,1.14,1.44,9860.0,False,2024-11-05,1,JOHV,0,0,0,0,0,0,0.63
