stop_name,destination_name,departure_status,real_arrival,real_departure,ArRTown,temperature_2m,precipitation,rain,snowfall,wind_speed_10m,wind_gusts_10m,visibility,is_day,Date,day_of_week,day_type,is_bank_holiday,is_holiday,saturday,sunday,is_weekend,is_weekend_or_bank_holiday,pourc_validations
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 10:40:27,2025-01-13 10:40:27,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 10:42:16,2025-01-13 10:42:16,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.93
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 11:30:50,2025-01-13 11:30:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 11:32:20,2025-01-13 11:32:20,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 11:34:41,2025-01-13 11:34:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 11:35:38,2025-01-13 11:35:38,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 11:37:57,2025-01-13 11:37:57,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 11:38:54,2025-01-13 11:38:54,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 11:41:07,2025-01-13 11:41:07,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 11:41:08,2025-01-13 11:41:08,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,3.81
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 12:31:45,2025-01-13 12:31:45,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 12:33:09,2025-01-13 12:33:09,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 12:34:10,2025-01-13 12:34:10,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 12:37:27,2025-01-13 12:37:27,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 12:37:31,2025-01-13 12:37:31,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 12:40:41,2025-01-13 12:40:41,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 12:40:47,2025-01-13 12:40:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 12:43:55,2025-01-13 12:43:55,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.8
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 13:31:05,2025-01-13 13:31:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 13:32:36,2025-01-13 13:32:36,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 13:34:55,2025-01-13 13:34:55,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 13:35:57,2025-01-13 13:35:57,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 13:38:12,2025-01-13 13:38:12,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 13:39:13,2025-01-13 13:39:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 13:41:24,2025-01-13 13:41:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 13:42:24,2025-01-13 13:42:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.78
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 14:33:25,2025-01-13 14:33:25,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 14:33:43,2025-01-13 14:33:43,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 14:35:24,2025-01-13 14:35:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 14:35:39,2025-01-13 14:35:39,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 14:36:55,2025-01-13 14:36:55,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 14:38:29,2025-01-13 14:38:29,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 14:39:34,2025-01-13 14:39:34,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 14:40:18,2025-01-13 14:40:18,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.98
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 15:33:54,2025-01-13 15:33:54,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 15:34:18,2025-01-13 15:34:18,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 15:34:28,2025-01-13 15:34:28,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 15:35:10,2025-01-13 15:35:10,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 15:36:48,2025-01-13 15:36:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 15:37:10,2025-01-13 15:37:10,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 15:39:05,2025-01-13 15:39:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 15:40:46,2025-01-13 15:40:46,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,7.63
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 16:33:02,2025-01-13 16:33:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 16:34:42,2025-01-13 16:34:42,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 16:35:50,2025-01-13 16:35:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 16:37:20,2025-01-13 16:37:20,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 16:37:53,2025-01-13 16:37:53,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 16:38:00,2025-01-13 16:38:00,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 16:40:00,2025-01-13 16:40:00,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 16:40:39,2025-01-13 16:40:39,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,10.05
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 17:06:43,2025-01-13 17:06:43,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 17:35:42,2025-01-13 17:35:42,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 17:36:58,2025-01-13 17:36:58,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 17:38:02,2025-01-13 17:38:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 17:38:55,2025-01-13 17:38:55,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 17:39:40,2025-01-13 17:39:40,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 17:40:46,2025-01-13 17:40:46,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 17:41:01,2025-01-13 17:41:01,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,13.5
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 18:33:24,2025-01-13 18:33:24,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 18:34:44,2025-01-13 18:34:44,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 18:35:33,2025-01-13 18:35:33,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 18:37:11,2025-01-13 18:37:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 18:37:13,2025-01-13 18:37:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 18:39:50,2025-01-13 18:39:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 18:40:34,2025-01-13 18:40:34,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 18:44:26,2025-01-13 18:44:26,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,12.44
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 19:32:46,2025-01-13 19:32:46,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 19:34:16,2025-01-13 19:34:16,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 19:36:56,2025-01-13 19:36:56,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 19:37:46,2025-01-13 19:37:46,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 19:40:10,2025-01-13 19:40:10,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 19:40:11,2025-01-13 19:40:11,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 19:43:29,2025-01-13 19:43:29,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 19:44:46,2025-01-13 19:44:46,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,11.04
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 20:31:28,2025-01-13 20:31:28,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 20:31:38,2025-01-13 20:31:38,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 20:35:23,2025-01-13 20:35:23,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 20:36:18,2025-01-13 20:36:18,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 20:39:05,2025-01-13 20:39:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 20:39:48,2025-01-13 20:39:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 20:40:08,2025-01-13 20:40:08,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 20:43:04,2025-01-13 20:43:04,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,5.06
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 21:31:06,2025-01-13 21:31:06,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 21:32:07,2025-01-13 21:32:07,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 21:35:05,2025-01-13 21:35:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 21:36:12,2025-01-13 21:36:12,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 21:39:02,2025-01-13 21:39:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 21:40:07,2025-01-13 21:40:07,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 21:43:06,2025-01-13 21:43:06,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 21:44:08,2025-01-13 21:44:08,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,4.09
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 22:31:14,2025-01-13 22:31:14,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 22:34:13,2025-01-13 22:34:13,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 22:36:54,2025-01-13 22:36:54,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 22:40:04,2025-01-13 22:40:04,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 22:41:48,2025-01-13 22:41:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 22:44:44,2025-01-13 22:44:44,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 22:46:48,2025-01-13 22:46:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,2.15
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 23:31:48,2025-01-13 23:31:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 23:34:47,2025-01-13 23:34:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 23:36:43,2025-01-13 23:36:43,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 23:39:45,2025-01-13 23:39:45,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 23:41:50,2025-01-13 23:41:50,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Bagneux - Lucie Aubrac,onTime,2025-01-13 23:44:47,2025-01-13 23:44:47,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Porte de Clignancourt,onTime,2025-01-13 23:46:49,2025-01-13 23:46:49,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-13,0,JOHV,0,0,0,0,0,0,1.31
Saint-Germain des Prés,Porte de Clignancourt,delayed,2025-01-14 00:35:49,2025-01-14 00:35:49,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.74
Saint-Germain des Prés,Bagneux - Lucie Aubrac,delayed,2025-01-14 00:38:59,2025-01-14 00:38:59,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.74
Saint-Germain des Prés,Porte de Clignancourt,delayed,2025-01-14 01:35:32,2025-01-14 01:35:32,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.21
Saint-Germain des Prés,Bagneux - Lucie Aubrac,delayed,2025-01-14 01:38:02,2025-01-14 01:38:02,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.21
Saint-Germain des Prés,Porte de Clignancourt,delayed,2025-01-14 02:35:35,2025-01-14 02:35:35,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.01
Saint-Germain des Prés,Bagneux - Lucie Aubrac,delayed,2025-01-14 02:38:05,2025-01-14 02:38:05,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.01
Saint-Germain des Prés,Porte de Clignancourt,delayed,2025-01-14 03:35:48,2025-01-14 03:35:48,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.0
Saint-Germain des Prés,Bagneux - Lucie Aubrac,delayed,2025-01-14 03:38:18,2025-01-14 03:38:18,Paris 6e,8.55,0.0,0.0,0.0,5.45,17.28,24340.0,False,2025-01-14,1,JOHV,0,0,0,0,0,0,0.0
