timestamp,stop_reference,stop_name,line_ref,transport_mode,destination_name,departure_status,scheduled_arrival,real_arrival,scheduled_departure,real_departure,arrival_difference,departure_difference,recorded_at_time
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:17:20.000Z,2024-12-19T18:17:20.000Z,2024-12-19T18:18:10.000Z,2024-12-19T18:18:10.000Z,0.0,0.0,2024-12-19T02:09:48.411Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T18:21:10.000Z,2024-12-19T18:21:10.000Z,2024-12-19T18:22:00.000Z,2024-12-19T18:22:00.000Z,0.0,0.0,2024-12-19T02:09:51.754Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:21:50.000Z,2024-12-19T18:21:50.000Z,2024-12-19T18:22:40.000Z,2024-12-19T18:22:40.000Z,0.0,0.0,2024-12-19T02:09:54.446Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:24:50.000Z,2024-12-19T18:24:50.000Z,2024-12-19T18:25:40.000Z,2024-12-19T18:25:40.000Z,0.0,0.0,2024-12-19T02:09:54.616Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:25:50.000Z,2024-12-19T18:25:50.000Z,2024-12-19T18:26:40.000Z,2024-12-19T18:26:40.000Z,0.0,0.0,2024-12-19T02:09:48.519Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Villiers-sur-Marne Plessis Trévise,onTime,2024-12-19T18:28:40.000Z,2024-12-19T18:28:40.000Z,2024-12-19T18:29:30.000Z,2024-12-19T18:29:30.000Z,0.0,0.0,2024-12-19T02:09:50.562Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:29:30.000Z,2024-12-19T18:29:30.000Z,2024-12-19T18:30:20.000Z,2024-12-19T18:30:20.000Z,0.0,0.0,2024-12-19T02:09:51.940Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Chelles Gournay,onTime,2024-12-19T18:32:20.000Z,2024-12-19T18:32:20.000Z,2024-12-19T18:33:10.000Z,2024-12-19T18:33:10.000Z,0.0,0.0,2024-12-19T02:09:46.045Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Nanterre La Folie,onTime,2024-12-19T18:33:30.000Z,2024-12-19T18:33:30.000Z,2024-12-19T18:34:20.000Z,2024-12-19T18:34:20.000Z,0.0,0.0,2024-12-19T02:09:49.560Z
2024-12-19 18:12:30,40951,La Défense (Grande Arche),STIF:Line::C01729:,rail,Gare de Tournan,onTime,2024-12-19T18:36:10.000Z,2024-12-19T18:36:10.000Z,2024-12-19T18:37:00.000Z,2024-12-19T18:37:00.000Z,0.0,0.0,2024-12-19T02:09:52.003Z
